,Key,year,month,Sum_Count,Monthly_Sum
50319,Caserne 65 Grid2_3,2019,11,20,Monthly_Sum
50320,Caserne 65 Grid2_3,2019,12,29,Monthly_Sum
50321,Caserne 65 Grid2_3,2020,1,22,Monthly_Sum
50322,Caserne 65 Grid2_3,2020,2,20,Monthly_Sum
50323,Caserne 65 Grid2_3,2020,3,20,Monthly_Sum
50324,Caserne 65 Grid2_3,2020,4,3,Monthly_Sum
50325,Caserne 65 Grid2_3,2020,5,5,Monthly_Sum
50326,Caserne 65 Grid2_3,2020,6,9,Monthly_Sum
50327,Caserne 65 Grid2_3,2020,7,14,Monthly_Sum
50328,Caserne 65 Grid2_3,2020,8,22,Monthly_Sum
50329,Caserne 65 Grid2_3,2020,9,20,Monthly_Sum
50330,Caserne 65 Grid2_3,2020,10,19,Monthly_Sum
50331,Caserne 65 Grid2_3,2020,11,25,Monthly_Sum
50332,Caserne 65 Grid2_3,2020,12,20,Monthly_Sum
50333,Caserne 65 Grid2_3,2021,1,22,Monthly_Sum
50334,Caserne 65 Grid2_3,2021,2,16,Monthly_Sum
50335,Caserne 65 Grid2_3,2021,3,21,Monthly_Sum
50336,Caserne 65 Grid2_3,2021,4,23,Monthly_Sum
50337,Caserne 65 Grid2_3,2021,5,32,Monthly_Sum
50338,Caserne 65 Grid2_3,2021,6,33,Monthly_Sum
50339,Caserne 65 Grid2_3,2021,7,25,Monthly_Sum
50340,Caserne 65 Grid2_3,2021,8,15,Monthly_Sum
50341,Caserne 65 Grid2_3,2021,9,16,Monthly_Sum
50342,Caserne 65 Grid2_3,2021,10,20,Monthly_Sum
50343,Caserne 65 Grid2_3,2021,11,15,Monthly_Sum
50344,Caserne 65 Grid2_3,2021,12,21,Monthly_Sum
50345,Caserne 65 Grid2_3,2022,1,32,Monthly_Sum
50346,Caserne 65 Grid2_3,2022,2,19,Monthly_Sum
50347,Caserne 65 Grid2_3,2022,3,17,Monthly_Sum
50348,Caserne 65 Grid2_3,2022,4,27,Monthly_Sum
50349,Caserne 65 Grid2_3,2022,5,24,Monthly_Sum
50350,Caserne 65 Grid2_3,2022,6,13,Monthly_Sum
50351,Caserne 65 Grid2_4,2015,1,18,Monthly_Sum
50352,Caserne 65 Grid2_4,2015,2,10,Monthly_Sum
50353,Caserne 65 Grid2_4,2015,3,15,Monthly_Sum
50354,Caserne 65 Grid2_4,2015,4,16,Monthly_Sum
50355,Caserne 65 Grid2_4,2015,5,14,Monthly_Sum
50356,Caserne 65 Grid2_4,2015,6,3,Monthly_Sum
50357,Caserne 65 Grid2_4,2015,7,13,Monthly_Sum
50358,Caserne 65 Grid2_4,2015,8,12,Monthly_Sum
50359,Caserne 65 Grid2_4,2015,9,15,Monthly_Sum
50360,Caserne 65 Grid2_4,2015,10,12,Monthly_Sum
50361,Caserne 65 Grid2_4,2015,11,10,Monthly_Sum
50362,Caserne 65 Grid2_4,2015,12,18,Monthly_Sum
50363,Caserne 65 Grid2_4,2016,1,11,Monthly_Sum
50364,Caserne 65 Grid2_4,2016,2,10,Monthly_Sum
50365,Caserne 65 Grid2_4,2016,3,9,Monthly_Sum
50366,Caserne 65 Grid2_4,2016,4,16,Monthly_Sum
50367,Caserne 65 Grid2_4,2016,5,16,Monthly_Sum
50368,Caserne 65 Grid2_4,2016,6,7,Monthly_Sum
50369,Caserne 65 Grid2_4,2016,7,11,Monthly_Sum
50370,Caserne 65 Grid2_4,2016,8,10,Monthly_Sum
50371,Caserne 65 Grid2_4,2016,9,9,Monthly_Sum
50372,Caserne 65 Grid2_4,2016,10,15,Monthly_Sum
50373,Caserne 65 Grid2_4,2016,11,13,Monthly_Sum
50374,Caserne 65 Grid2_4,2016,12,13,Monthly_Sum
50375,Caserne 65 Grid2_4,2017,1,18,Monthly_Sum
50376,Caserne 65 Grid2_4,2017,2,10,Monthly_Sum
50377,Caserne 65 Grid2_4,2017,3,19,Monthly_Sum
50378,Caserne 65 Grid2_4,2017,4,25,Monthly_Sum
50379,Caserne 65 Grid2_4,2017,5,16,Monthly_Sum
50380,Caserne 65 Grid2_4,2017,6,16,Monthly_Sum
50381,Caserne 65 Grid2_4,2017,7,14,Monthly_Sum
50382,Caserne 65 Grid2_4,2017,8,15,Monthly_Sum
50383,Caserne 65 Grid2_4,2017,9,12,Monthly_Sum
50384,Caserne 65 Grid2_4,2017,10,9,Monthly_Sum
50385,Caserne 65 Grid2_4,2017,11,11,Monthly_Sum
50386,Caserne 65 Grid2_4,2017,12,12,Monthly_Sum
50387,Caserne 65 Grid2_4,2018,1,15,Monthly_Sum
50388,Caserne 65 Grid2_4,2018,2,11,Monthly_Sum
50389,Caserne 65 Grid2_4,2018,3,10,Monthly_Sum
50390,Caserne 65 Grid2_4,2018,4,13,Monthly_Sum
50391,Caserne 65 Grid2_4,2018,5,18,Monthly_Sum
50392,Caserne 65 Grid2_4,2018,6,12,Monthly_Sum
50393,Caserne 65 Grid2_4,2018,7,10,Monthly_Sum
50394,Caserne 65 Grid2_4,2018,8,10,Monthly_Sum
50395,Caserne 65 Grid2_4,2018,9,12,Monthly_Sum
50396,Caserne 65 Grid2_4,2018,10,12,Monthly_Sum
50397,Caserne 65 Grid2_4,2018,11,12,Monthly_Sum
50398,Caserne 65 Grid2_4,2018,12,9,Monthly_Sum
50399,Caserne 65 Grid2_4,2019,1,15,Monthly_Sum
50400,Caserne 65 Grid2_4,2019,2,7,Monthly_Sum
50401,Caserne 65 Grid2_4,2019,3,17,Monthly_Sum
50402,Caserne 65 Grid2_4,2019,4,13,Monthly_Sum
50403,Caserne 65 Grid2_4,2019,5,12,Monthly_Sum
50404,Caserne 65 Grid2_4,2019,6,11,Monthly_Sum
50405,Caserne 65 Grid2_4,2019,7,14,Monthly_Sum
50406,Caserne 65 Grid2_4,2019,8,20,Monthly_Sum
50407,Caserne 65 Grid2_4,2019,9,12,Monthly_Sum
50408,Caserne 65 Grid2_4,2019,10,10,Monthly_Sum
50409,Caserne 65 Grid2_4,2019,11,23,Monthly_Sum
50410,Caserne 65 Grid2_4,2019,12,14,Monthly_Sum
50411,Caserne 65 Grid2_4,2020,1,13,Monthly_Sum
50412,Caserne 65 Grid2_4,2020,2,15,Monthly_Sum
50413,Caserne 65 Grid2_4,2020,3,12,Monthly_Sum
50414,Caserne 65 Grid2_4,2020,4,1,Monthly_Sum
50415,Caserne 65 Grid2_4,2020,5,3,Monthly_Sum
50416,Caserne 65 Grid2_4,2020,6,4,Monthly_Sum
50417,Caserne 65 Grid2_4,2020,7,2,Monthly_Sum
50418,Caserne 65 Grid2_4,2020,8,20,Monthly_Sum
50419,Caserne 65 Grid2_4,2020,9,12,Monthly_Sum
50420,Caserne 65 Grid2_4,2020,10,10,Monthly_Sum
50421,Caserne 65 Grid2_4,2020,11,13,Monthly_Sum
50422,Caserne 65 Grid2_4,2020,12,13,Monthly_Sum
50423,Caserne 65 Grid2_4,2021,1,14,Monthly_Sum
50424,Caserne 65 Grid2_4,2021,2,11,Monthly_Sum
50425,Caserne 65 Grid2_4,2021,3,21,Monthly_Sum
50426,Caserne 65 Grid2_4,2021,4,12,Monthly_Sum
50427,Caserne 65 Grid2_4,2021,5,13,Monthly_Sum
50428,Caserne 65 Grid2_4,2021,6,8,Monthly_Sum
50429,Caserne 65 Grid2_4,2021,7,17,Monthly_Sum
50430,Caserne 65 Grid2_4,2021,8,9,Monthly_Sum
50431,Caserne 65 Grid2_4,2021,9,8,Monthly_Sum
50432,Caserne 65 Grid2_4,2021,10,10,Monthly_Sum
50433,Caserne 65 Grid2_4,2021,11,13,Monthly_Sum
50434,Caserne 65 Grid2_4,2021,12,16,Monthly_Sum
50435,Caserne 65 Grid2_4,2022,1,14,Monthly_Sum
50436,Caserne 65 Grid2_4,2022,2,8,Monthly_Sum
50437,Caserne 65 Grid2_4,2022,3,8,Monthly_Sum
50438,Caserne 65 Grid2_4,2022,4,8,Monthly_Sum
50439,Caserne 65 Grid2_4,2022,5,9,Monthly_Sum
50440,Caserne 65 Grid2_4,2022,6,8,Monthly_Sum
50441,Caserne 65 Grid3_0,2015,1,3,Monthly_Sum
50442,Caserne 65 Grid3_0,2015,2,1,Monthly_Sum
50443,Caserne 65 Grid3_0,2015,3,2,Monthly_Sum
50444,Caserne 65 Grid3_0,2015,4,1,Monthly_Sum
50445,Caserne 65 Grid3_0,2015,5,1,Monthly_Sum
50446,Caserne 65 Grid3_0,2015,6,2,Monthly_Sum
50447,Caserne 65 Grid3_0,2015,8,1,Monthly_Sum
50448,Caserne 65 Grid3_0,2015,10,3,Monthly_Sum
50449,Caserne 65 Grid3_0,2015,11,1,Monthly_Sum
50450,Caserne 65 Grid3_0,2015,12,1,Monthly_Sum
50451,Caserne 65 Grid3_0,2016,2,1,Monthly_Sum
50452,Caserne 65 Grid3_0,2016,3,2,Monthly_Sum
50453,Caserne 65 Grid3_0,2016,4,3,Monthly_Sum
50454,Caserne 65 Grid3_0,2016,5,2,Monthly_Sum
50455,Caserne 65 Grid3_0,2016,8,3,Monthly_Sum
50456,Caserne 65 Grid3_0,2016,9,1,Monthly_Sum
50457,Caserne 65 Grid3_0,2016,10,2,Monthly_Sum
50458,Caserne 65 Grid3_0,2016,11,1,Monthly_Sum
50459,Caserne 65 Grid3_0,2016,12,4,Monthly_Sum
50460,Caserne 65 Grid3_0,2017,1,1,Monthly_Sum
50461,Caserne 65 Grid3_0,2017,2,3,Monthly_Sum
50462,Caserne 65 Grid3_0,2017,3,2,Monthly_Sum
50463,Caserne 65 Grid3_0,2017,4,2,Monthly_Sum
50464,Caserne 65 Grid3_0,2017,5,1,Monthly_Sum
50465,Caserne 65 Grid3_0,2017,6,3,Monthly_Sum
50466,Caserne 65 Grid3_0,2017,7,2,Monthly_Sum
50467,Caserne 65 Grid3_0,2017,8,2,Monthly_Sum
50468,Caserne 65 Grid3_0,2017,9,2,Monthly_Sum
50469,Caserne 65 Grid3_0,2017,10,1,Monthly_Sum
50470,Caserne 65 Grid3_0,2018,1,1,Monthly_Sum
50471,Caserne 65 Grid3_0,2018,3,1,Monthly_Sum
50472,Caserne 65 Grid3_0,2018,7,2,Monthly_Sum
50473,Caserne 65 Grid3_0,2018,8,1,Monthly_Sum
50474,Caserne 65 Grid3_0,2018,9,1,Monthly_Sum
50475,Caserne 65 Grid3_0,2018,11,1,Monthly_Sum
50476,Caserne 65 Grid3_0,2018,12,1,Monthly_Sum
50477,Caserne 65 Grid3_0,2019,3,1,Monthly_Sum
50478,Caserne 65 Grid3_0,2019,5,1,Monthly_Sum
50479,Caserne 65 Grid3_0,2019,6,1,Monthly_Sum
50480,Caserne 65 Grid3_0,2019,7,2,Monthly_Sum
50481,Caserne 65 Grid3_0,2019,10,1,Monthly_Sum
50482,Caserne 65 Grid3_0,2019,12,1,Monthly_Sum
50483,Caserne 65 Grid3_0,2020,1,1,Monthly_Sum
50484,Caserne 65 Grid3_0,2020,2,1,Monthly_Sum
50485,Caserne 65 Grid3_0,2020,8,2,Monthly_Sum
50486,Caserne 65 Grid3_0,2020,9,1,Monthly_Sum
50487,Caserne 65 Grid3_0,2020,10,1,Monthly_Sum
50488,Caserne 65 Grid3_0,2020,11,1,Monthly_Sum
50489,Caserne 65 Grid3_0,2021,2,1,Monthly_Sum
50490,Caserne 65 Grid3_0,2021,5,3,Monthly_Sum
50491,Caserne 65 Grid3_0,2021,6,1,Monthly_Sum
50492,Caserne 65 Grid3_0,2021,7,2,Monthly_Sum
50493,Caserne 65 Grid3_0,2021,9,1,Monthly_Sum
50494,Caserne 65 Grid3_0,2021,10,2,Monthly_Sum
50495,Caserne 65 Grid3_0,2021,11,4,Monthly_Sum
50496,Caserne 65 Grid3_0,2021,12,1,Monthly_Sum
50497,Caserne 65 Grid3_0,2022,2,1,Monthly_Sum
50498,Caserne 65 Grid3_0,2022,3,1,Monthly_Sum
50499,Caserne 65 Grid3_0,2022,4,2,Monthly_Sum
50500,Caserne 65 Grid3_0,2022,5,5,Monthly_Sum
50501,Caserne 65 Grid3_0,2022,6,1,Monthly_Sum
50502,Caserne 65 Grid3_1,2015,1,14,Monthly_Sum
50503,Caserne 65 Grid3_1,2015,2,12,Monthly_Sum
50504,Caserne 65 Grid3_1,2015,3,5,Monthly_Sum
50505,Caserne 65 Grid3_1,2015,4,9,Monthly_Sum
50506,Caserne 65 Grid3_1,2015,5,8,Monthly_Sum
50507,Caserne 65 Grid3_1,2015,6,6,Monthly_Sum
50508,Caserne 65 Grid3_1,2015,7,3,Monthly_Sum
50509,Caserne 65 Grid3_1,2015,8,9,Monthly_Sum
50510,Caserne 65 Grid3_1,2015,9,5,Monthly_Sum
50511,Caserne 65 Grid3_1,2015,10,8,Monthly_Sum
50512,Caserne 65 Grid3_1,2015,11,10,Monthly_Sum
50513,Caserne 65 Grid3_1,2015,12,11,Monthly_Sum
50514,Caserne 65 Grid3_1,2016,1,7,Monthly_Sum
50515,Caserne 65 Grid3_1,2016,2,8,Monthly_Sum
50516,Caserne 65 Grid3_1,2016,3,7,Monthly_Sum
50517,Caserne 65 Grid3_1,2016,4,10,Monthly_Sum
50518,Caserne 65 Grid3_1,2016,5,6,Monthly_Sum
50519,Caserne 65 Grid3_1,2016,6,9,Monthly_Sum
50520,Caserne 65 Grid3_1,2016,7,7,Monthly_Sum
50521,Caserne 65 Grid3_1,2016,8,2,Monthly_Sum
50522,Caserne 65 Grid3_1,2016,9,13,Monthly_Sum
50523,Caserne 65 Grid3_1,2016,10,10,Monthly_Sum
50524,Caserne 65 Grid3_1,2016,11,10,Monthly_Sum
50525,Caserne 65 Grid3_1,2016,12,7,Monthly_Sum
50526,Caserne 65 Grid3_1,2017,1,6,Monthly_Sum
50527,Caserne 65 Grid3_1,2017,2,7,Monthly_Sum
50528,Caserne 65 Grid3_1,2017,3,7,Monthly_Sum
50529,Caserne 65 Grid3_1,2017,4,6,Monthly_Sum
50530,Caserne 65 Grid3_1,2017,5,10,Monthly_Sum
50531,Caserne 65 Grid3_1,2017,6,7,Monthly_Sum
50532,Caserne 65 Grid3_1,2017,7,5,Monthly_Sum
50533,Caserne 65 Grid3_1,2017,8,8,Monthly_Sum
50534,Caserne 65 Grid3_1,2017,9,11,Monthly_Sum
50535,Caserne 65 Grid3_1,2017,10,5,Monthly_Sum
50536,Caserne 65 Grid3_1,2017,11,9,Monthly_Sum
50537,Caserne 65 Grid3_1,2017,12,7,Monthly_Sum
50538,Caserne 65 Grid3_1,2018,1,7,Monthly_Sum
50539,Caserne 65 Grid3_1,2018,2,6,Monthly_Sum
50540,Caserne 65 Grid3_1,2018,3,10,Monthly_Sum
50541,Caserne 65 Grid3_1,2018,4,4,Monthly_Sum
50542,Caserne 65 Grid3_1,2018,5,10,Monthly_Sum
50543,Caserne 65 Grid3_1,2018,6,7,Monthly_Sum
50544,Caserne 65 Grid3_1,2018,7,4,Monthly_Sum
50545,Caserne 65 Grid3_1,2018,8,5,Monthly_Sum
50546,Caserne 65 Grid3_1,2018,9,6,Monthly_Sum
50547,Caserne 65 Grid3_1,2018,10,14,Monthly_Sum
50548,Caserne 65 Grid3_1,2018,11,13,Monthly_Sum
50549,Caserne 65 Grid3_1,2018,12,13,Monthly_Sum
50550,Caserne 65 Grid3_1,2019,1,6,Monthly_Sum
50551,Caserne 65 Grid3_1,2019,2,3,Monthly_Sum
50552,Caserne 65 Grid3_1,2019,3,9,Monthly_Sum
50553,Caserne 65 Grid3_1,2019,4,8,Monthly_Sum
50554,Caserne 65 Grid3_1,2019,5,5,Monthly_Sum
50555,Caserne 65 Grid3_1,2019,6,11,Monthly_Sum
50556,Caserne 65 Grid3_1,2019,7,8,Monthly_Sum
50557,Caserne 65 Grid3_1,2019,8,8,Monthly_Sum
50558,Caserne 65 Grid3_1,2019,9,3,Monthly_Sum
50559,Caserne 65 Grid3_1,2019,10,8,Monthly_Sum
50560,Caserne 65 Grid3_1,2019,11,9,Monthly_Sum
50561,Caserne 65 Grid3_1,2019,12,5,Monthly_Sum
50562,Caserne 65 Grid3_1,2020,1,6,Monthly_Sum
50563,Caserne 65 Grid3_1,2020,2,9,Monthly_Sum
50564,Caserne 65 Grid3_1,2020,3,8,Monthly_Sum
50565,Caserne 65 Grid3_1,2020,4,2,Monthly_Sum
50566,Caserne 65 Grid3_1,2020,5,4,Monthly_Sum
50567,Caserne 65 Grid3_1,2020,6,4,Monthly_Sum
50568,Caserne 65 Grid3_1,2020,7,7,Monthly_Sum
50569,Caserne 65 Grid3_1,2020,8,4,Monthly_Sum
50570,Caserne 65 Grid3_1,2020,9,8,Monthly_Sum
50571,Caserne 65 Grid3_1,2020,10,5,Monthly_Sum
50572,Caserne 65 Grid3_1,2020,11,5,Monthly_Sum
50573,Caserne 65 Grid3_1,2020,12,10,Monthly_Sum
50574,Caserne 65 Grid3_1,2021,1,5,Monthly_Sum
50575,Caserne 65 Grid3_1,2021,2,2,Monthly_Sum
50576,Caserne 65 Grid3_1,2021,3,4,Monthly_Sum
50577,Caserne 65 Grid3_1,2021,4,7,Monthly_Sum
50578,Caserne 65 Grid3_1,2021,5,5,Monthly_Sum
50579,Caserne 65 Grid3_1,2021,6,2,Monthly_Sum
50580,Caserne 65 Grid3_1,2021,7,9,Monthly_Sum
50581,Caserne 65 Grid3_1,2021,8,3,Monthly_Sum
50582,Caserne 65 Grid3_1,2021,9,5,Monthly_Sum
50583,Caserne 65 Grid3_1,2021,10,6,Monthly_Sum
50584,Caserne 65 Grid3_1,2021,11,8,Monthly_Sum
50585,Caserne 65 Grid3_1,2021,12,6,Monthly_Sum
50586,Caserne 65 Grid3_1,2022,1,9,Monthly_Sum
50587,Caserne 65 Grid3_1,2022,2,9,Monthly_Sum
50588,Caserne 65 Grid3_1,2022,3,7,Monthly_Sum
50589,Caserne 65 Grid3_1,2022,4,8,Monthly_Sum
50590,Caserne 65 Grid3_1,2022,5,3,Monthly_Sum
50591,Caserne 65 Grid3_1,2022,6,1,Monthly_Sum
50592,Caserne 65 Grid3_2,2015,1,32,Monthly_Sum
50593,Caserne 65 Grid3_2,2015,2,35,Monthly_Sum
50594,Caserne 65 Grid3_2,2015,3,23,Monthly_Sum
50595,Caserne 65 Grid3_2,2015,4,19,Monthly_Sum
50596,Caserne 65 Grid3_2,2015,5,23,Monthly_Sum
50597,Caserne 65 Grid3_2,2015,6,27,Monthly_Sum
50598,Caserne 65 Grid3_2,2015,7,34,Monthly_Sum
50599,Caserne 65 Grid3_2,2015,8,44,Monthly_Sum
50600,Caserne 65 Grid3_2,2015,9,29,Monthly_Sum
50601,Caserne 65 Grid3_2,2015,10,30,Monthly_Sum
50602,Caserne 65 Grid3_2,2015,11,33,Monthly_Sum
50603,Caserne 65 Grid3_2,2015,12,28,Monthly_Sum
50604,Caserne 65 Grid3_2,2016,1,27,Monthly_Sum
50605,Caserne 65 Grid3_2,2016,2,41,Monthly_Sum
50606,Caserne 65 Grid3_2,2016,3,31,Monthly_Sum
50607,Caserne 65 Grid3_2,2016,4,35,Monthly_Sum
50608,Caserne 65 Grid3_2,2016,5,25,Monthly_Sum
50609,Caserne 65 Grid3_2,2016,6,33,Monthly_Sum
50610,Caserne 65 Grid3_2,2016,7,29,Monthly_Sum
50611,Caserne 65 Grid3_2,2016,8,18,Monthly_Sum
50612,Caserne 65 Grid3_2,2016,9,29,Monthly_Sum
50613,Caserne 65 Grid3_2,2016,10,35,Monthly_Sum
50614,Caserne 65 Grid3_2,2016,11,34,Monthly_Sum
50615,Caserne 65 Grid3_2,2016,12,41,Monthly_Sum
50616,Caserne 65 Grid3_2,2017,1,34,Monthly_Sum
50617,Caserne 65 Grid3_2,2017,2,25,Monthly_Sum
50618,Caserne 65 Grid3_2,2017,3,27,Monthly_Sum
50619,Caserne 65 Grid3_2,2017,4,32,Monthly_Sum
50620,Caserne 65 Grid3_2,2017,5,44,Monthly_Sum
50621,Caserne 65 Grid3_2,2017,6,30,Monthly_Sum
50622,Caserne 65 Grid3_2,2017,7,30,Monthly_Sum
50623,Caserne 65 Grid3_2,2017,8,32,Monthly_Sum
50624,Caserne 65 Grid3_2,2017,9,28,Monthly_Sum
50625,Caserne 65 Grid3_2,2017,10,35,Monthly_Sum
50626,Caserne 65 Grid3_2,2017,11,36,Monthly_Sum
50627,Caserne 65 Grid3_2,2017,12,32,Monthly_Sum
50628,Caserne 65 Grid3_2,2018,1,41,Monthly_Sum
50629,Caserne 65 Grid3_2,2018,2,30,Monthly_Sum
50630,Caserne 65 Grid3_2,2018,3,30,Monthly_Sum
50631,Caserne 65 Grid3_2,2018,4,24,Monthly_Sum
50632,Caserne 65 Grid3_2,2018,5,32,Monthly_Sum
50633,Caserne 65 Grid3_2,2018,6,27,Monthly_Sum
50634,Caserne 65 Grid3_2,2018,7,30,Monthly_Sum
50635,Caserne 65 Grid3_2,2018,8,27,Monthly_Sum
50636,Caserne 65 Grid3_2,2018,9,21,Monthly_Sum
50637,Caserne 65 Grid3_2,2018,10,25,Monthly_Sum
50638,Caserne 65 Grid3_2,2018,11,31,Monthly_Sum
50639,Caserne 65 Grid3_2,2018,12,35,Monthly_Sum
50640,Caserne 65 Grid3_2,2019,1,45,Monthly_Sum
50641,Caserne 65 Grid3_2,2019,2,22,Monthly_Sum
50642,Caserne 65 Grid3_2,2019,3,30,Monthly_Sum
50643,Caserne 65 Grid3_2,2019,4,27,Monthly_Sum
50644,Caserne 65 Grid3_2,2019,5,25,Monthly_Sum
50645,Caserne 65 Grid3_2,2019,6,31,Monthly_Sum
50646,Caserne 65 Grid3_2,2019,7,24,Monthly_Sum
50647,Caserne 65 Grid3_2,2019,8,16,Monthly_Sum
50648,Caserne 65 Grid3_2,2019,9,25,Monthly_Sum
50649,Caserne 65 Grid3_2,2019,10,31,Monthly_Sum
50650,Caserne 65 Grid3_2,2019,11,36,Monthly_Sum
50651,Caserne 65 Grid3_2,2019,12,30,Monthly_Sum
50652,Caserne 65 Grid3_2,2020,1,32,Monthly_Sum
50653,Caserne 65 Grid3_2,2020,2,34,Monthly_Sum
50654,Caserne 65 Grid3_2,2020,3,27,Monthly_Sum
50655,Caserne 65 Grid3_2,2020,4,5,Monthly_Sum
50656,Caserne 65 Grid3_2,2020,5,7,Monthly_Sum
50657,Caserne 65 Grid3_2,2020,6,7,Monthly_Sum
50658,Caserne 65 Grid3_2,2020,7,9,Monthly_Sum
50659,Caserne 65 Grid3_2,2020,8,28,Monthly_Sum
50660,Caserne 65 Grid3_2,2020,9,22,Monthly_Sum
50661,Caserne 65 Grid3_2,2020,10,25,Monthly_Sum
50662,Caserne 65 Grid3_2,2020,11,21,Monthly_Sum
50663,Caserne 65 Grid3_2,2020,12,27,Monthly_Sum
50664,Caserne 65 Grid3_2,2021,1,19,Monthly_Sum
50665,Caserne 65 Grid3_2,2021,2,24,Monthly_Sum
50666,Caserne 65 Grid3_2,2021,3,25,Monthly_Sum
50667,Caserne 65 Grid3_2,2021,4,27,Monthly_Sum
50668,Caserne 65 Grid3_2,2021,5,28,Monthly_Sum
50669,Caserne 65 Grid3_2,2021,6,31,Monthly_Sum
50670,Caserne 65 Grid3_2,2021,7,29,Monthly_Sum
50671,Caserne 65 Grid3_2,2021,8,28,Monthly_Sum
50672,Caserne 65 Grid3_2,2021,9,18,Monthly_Sum
50673,Caserne 65 Grid3_2,2021,10,33,Monthly_Sum
50674,Caserne 65 Grid3_2,2021,11,28,Monthly_Sum
50675,Caserne 65 Grid3_2,2021,12,30,Monthly_Sum
50676,Caserne 65 Grid3_2,2022,1,33,Monthly_Sum
50677,Caserne 65 Grid3_2,2022,2,28,Monthly_Sum
50678,Caserne 65 Grid3_2,2022,3,22,Monthly_Sum
50679,Caserne 65 Grid3_2,2022,4,27,Monthly_Sum
50680,Caserne 65 Grid3_2,2022,5,34,Monthly_Sum
50681,Caserne 65 Grid3_2,2022,6,13,Monthly_Sum
50682,Caserne 65 Grid3_3,2015,1,28,Monthly_Sum
50683,Caserne 65 Grid3_3,2015,2,9,Monthly_Sum
50684,Caserne 65 Grid3_3,2015,3,10,Monthly_Sum
50685,Caserne 65 Grid3_3,2015,4,13,Monthly_Sum
50686,Caserne 65 Grid3_3,2015,5,10,Monthly_Sum
50687,Caserne 65 Grid3_3,2015,6,13,Monthly_Sum
50688,Caserne 65 Grid3_3,2015,7,20,Monthly_Sum
50689,Caserne 65 Grid3_3,2015,8,10,Monthly_Sum
50690,Caserne 65 Grid3_3,2015,9,13,Monthly_Sum
50691,Caserne 65 Grid3_3,2015,10,9,Monthly_Sum
50692,Caserne 65 Grid3_3,2015,11,15,Monthly_Sum
50693,Caserne 65 Grid3_3,2015,12,16,Monthly_Sum
50694,Caserne 65 Grid3_3,2016,1,14,Monthly_Sum
50695,Caserne 65 Grid3_3,2016,2,13,Monthly_Sum
50696,Caserne 65 Grid3_3,2016,3,20,Monthly_Sum
50697,Caserne 65 Grid3_3,2016,4,14,Monthly_Sum
50698,Caserne 65 Grid3_3,2016,5,10,Monthly_Sum
50699,Caserne 65 Grid3_3,2016,6,8,Monthly_Sum
50700,Caserne 65 Grid3_3,2016,7,15,Monthly_Sum
50701,Caserne 65 Grid3_3,2016,8,17,Monthly_Sum
50702,Caserne 65 Grid3_3,2016,9,20,Monthly_Sum
50703,Caserne 65 Grid3_3,2016,10,12,Monthly_Sum
50704,Caserne 65 Grid3_3,2016,11,11,Monthly_Sum
50705,Caserne 65 Grid3_3,2016,12,16,Monthly_Sum
50706,Caserne 65 Grid3_3,2017,1,17,Monthly_Sum
50707,Caserne 65 Grid3_3,2017,2,20,Monthly_Sum
50708,Caserne 65 Grid3_3,2017,3,20,Monthly_Sum
50709,Caserne 65 Grid3_3,2017,4,17,Monthly_Sum
50710,Caserne 65 Grid3_3,2017,5,20,Monthly_Sum
50711,Caserne 65 Grid3_3,2017,6,13,Monthly_Sum
50712,Caserne 65 Grid3_3,2017,7,17,Monthly_Sum
50713,Caserne 65 Grid3_3,2017,8,10,Monthly_Sum
50714,Caserne 65 Grid3_3,2017,9,15,Monthly_Sum
50715,Caserne 65 Grid3_3,2017,10,13,Monthly_Sum
50716,Caserne 65 Grid3_3,2017,11,16,Monthly_Sum
50717,Caserne 65 Grid3_3,2017,12,13,Monthly_Sum
50718,Caserne 65 Grid3_3,2018,1,13,Monthly_Sum
50719,Caserne 65 Grid3_3,2018,2,11,Monthly_Sum
50720,Caserne 65 Grid3_3,2018,3,18,Monthly_Sum
50721,Caserne 65 Grid3_3,2018,4,18,Monthly_Sum
50722,Caserne 65 Grid3_3,2018,5,25,Monthly_Sum
50723,Caserne 65 Grid3_3,2018,6,20,Monthly_Sum
50724,Caserne 65 Grid3_3,2018,7,19,Monthly_Sum
50725,Caserne 65 Grid3_3,2018,8,23,Monthly_Sum
50726,Caserne 65 Grid3_3,2018,9,15,Monthly_Sum
50727,Caserne 65 Grid3_3,2018,10,13,Monthly_Sum
50728,Caserne 65 Grid3_3,2018,11,11,Monthly_Sum
50729,Caserne 65 Grid3_3,2018,12,20,Monthly_Sum
50730,Caserne 65 Grid3_3,2019,1,13,Monthly_Sum
50731,Caserne 65 Grid3_3,2019,2,10,Monthly_Sum
50732,Caserne 65 Grid3_3,2019,3,11,Monthly_Sum
50733,Caserne 65 Grid3_3,2019,4,10,Monthly_Sum
50734,Caserne 65 Grid3_3,2019,5,14,Monthly_Sum
50735,Caserne 65 Grid3_3,2019,6,9,Monthly_Sum
50736,Caserne 65 Grid3_3,2019,7,12,Monthly_Sum
50737,Caserne 65 Grid3_3,2019,8,8,Monthly_Sum
50738,Caserne 65 Grid3_3,2019,9,8,Monthly_Sum
50739,Caserne 65 Grid3_3,2019,10,15,Monthly_Sum
50740,Caserne 65 Grid3_3,2019,11,13,Monthly_Sum
50741,Caserne 65 Grid3_3,2019,12,16,Monthly_Sum
